-167787.44828884804,-168032.236648968,-168438.12136639198,-169002.039227832,-169719.690986568,-170585.61301656006,-171593.21313950405,-172734.824365416,-174001.75863321603,-175384.37846484003,-176872.150705824,-178453.77192,-180117.18630302403,-181849.74690412803,-183638.251453176,-185469.10358241602,-187328.366567064,-189201.88872000002,-191075.41087293596,-192934.673857584,-194765.52598682404,-196554.03053587198,-198286.59113697597,-199950.00552000004,-201531.62673417598,-203019.39897515997,-204402.01880678398,-205668.95307458402,-206810.56430049601,-207818.16442344,-208684.08645343198,-209401.73821216807,-209965.65607360803,-210371.54079103202,-210616.329151152,-210698.12232,-210616.329151152,-210371.54079103202,-209965.65607360803,-209401.73821216807,-208684.08645343198,-207818.16442344,-206810.56430049601,-205668.95307458402,-204402.01880678398,-203019.39897515997,-201531.62673417598,-199950.00552000004,-198286.59113697597,-196554.03053587198
-166857.788590464,-167100.70725062402,-167503.491809856,-168063.10245177604,-168775.272767424,-169634.58086207998,-170634.48490867193,-171767.37647788803,-173024.63386828802,-174396.69321312,-175873.10181043192,-177442.64256,-179093.351740032,-180812.678997504,-182587.52290156795,-184404.390933888,-186249.452818752,-188108.66496,-189967.877101248,-191812.93898611196,-193629.80701843195,-195404.65092249596,-197123.97817996802,-198774.68735999995,-200344.22810956798,-201820.63670687997,-203192.69605171197,-204449.95344211208,-205582.84501132794,-206582.74905791995,-207442.05715257596,-208154.22746822398,-208713.83811014402,-209116.622669376,-209359.54132953595,-209440.70976000003,-209359.54132953595,-209116.622669376,-208713.83811014402,-208154.22746822398,-207442.05715257596,-206582.74905791995,-205582.84501132794,-204449.95344211208,-203192.69605171197,-201820.63670687997,-200344.22810956798,-198774.68735999995,-197123.97817996802,-195404.65092249596
-165931.60770987198,-166172.663666552,-166572.35966848797,-167127.67920864804,-167834.388592952,-168687.10750184002,-169679.34427105603,-170803.54881282398,-172051.16553702403,-173412.70391276001,-174877.791389536,-176435.29688,-178073.34840033602,-179779.491833792,-181540.72621146397,-183343.66247582404,-185174.576401896,-187019.53208000006,-188864.48775810402,-190695.401684176,-192498.337948536,-194259.57232620803,-195965.71575966396,-197603.76728000003,-199161.272770464,-200626.36024724002,-201987.89862297606,-203235.51534717603,-204359.71988894398,-205351.95665816002,-206204.67556704793,-206911.38495135197,-207466.70449151204,-207866.400493448,-208107.45645012803,-208188.00247999994,-208107.45645012803,-207866.400493448,-207466.70449151204,-206911.38495135197,-206204.67556704793,-205351.95665816002,-204359.71988894398,-203235.51534717603,-201987.89862297606,-200626.36024724002,-199161.272770464,-197603.76728000003,-195965.71575966396,-194259.57232620803
-165009.12307318402,-165248.32376014395,-165644.94353073597,-166195.989094256,-166897.25934094397,-167743.41536048002,-168728.015451232,-169843.567634128,-171081.58216652798,-172432.64156072,-173886.45309779202,-175431.97136000003,-177057.41573539196,-178750.42795942398,-180498.107124208,-182287.16722012803,-184103.989649712,-185934.74575999993,-187765.50187028805,-189582.32429987207,-191371.38439579197,-193119.06356057603,-194812.075784608,-196437.52016000001,-197983.038422208,-199436.84995928002,-200787.90935347197,-202025.92388587198,-203141.47606876798,-204126.07615952007,-204972.23217905598,-205673.50242574402,-206224.54798926404,-206621.16775985598,-206860.36844681602,-206940.29455999998,-206860.36844681602,-206621.16775985598,-206224.54798926404,-205673.50242574402,-204972.23217905598,-204126.07615952007,-203141.47606876798,-202025.92388587198,-200787.90935347197,-199436.84995928002,-197983.038422208,-196437.52016000001,-194812.075784608,-193119.06356057603
-164090.66081956797,-164328.014326488,-164721.571279272,-165268.36150231204,-165964.21632808802,-166803.83807496,-167780.834786064,-168887.77233765606,-170116.22654745594,-171456.85265244002,-172899.437417184,-174433.02072000006,-176045.91292238396,-177725.85119404798,-179460.03425181602,-181235.27868465593,-183038.07106202404,-184854.68951999999,-186671.30797797602,-188474.10035534398,-190249.344788184,-191983.52784595193,-193663.46611761607,-195276.35832,-196809.94162281594,-198252.52638755998,-199593.15249254403,-200821.60670234406,-201928.54425393598,-202905.54096503998,-203745.16271191195,-204441.017537688,-204987.807760728,-205381.36471351195,-205618.71822043206,-205698.02711999998,-205618.71822043206,-205381.36471351195,-204987.807760728,-204441.017537688,-203745.16271191195,-202905.54096503998,-201928.54425393598,-200821.60670234406,-199593.15249254403,-198252.52638755998,-196809.94162281594,-195276.35832,-193663.46611761607,-191983.52784595193
-163176.49273166404,-163412.007694824,-163802.51614965603,-164345.070927576,-165035.535651624,-165868.65367608002,-166838.082556272,-167936.44575328802,-169155.384338688,-170485.62593411998,-171917.036416032,-173438.74055999998,-175039.139275632,-176706.064720704,-178426.81477096802,-180188.30813428797,-181977.136055352,-183779.68296,-185582.229864648,-187371.057785712,-189132.55114903202,-190853.301199296,-192520.22664436797,-194120.62536,-195642.32950396804,-197073.73998587998,-198403.98158131205,-199622.92016671205,-200721.28336372806,-201690.71224392002,-202523.8302683759,-203214.294992424,-203756.84977034404,-204147.358225176,-204382.873188336,-204461.56776,-204382.873188336,-204147.358225176,-203756.84977034404,-203214.294992424,-202523.8302683759,-201690.71224392002,-200721.28336372806,-199622.92016671205,-198403.98158131205,-197073.73998587998,-195642.32950396804,-194120.62536,-192520.22664436797,-190853.301199296
-162266.83623558402,-162500.521728544,-162887.99673033602,-163426.33696585597,-164111.438189344,-164938.08458848004,-165899.982986432,-166989.814144928,-168199.28406732794,-169519.19240272,-170939.48374899203,-172449.36736,-174037.33424659207,-175691.31108582404,-177398.69442300795,-179146.504580928,-180921.43696291195,-182709.98176,-184498.52655708801,-186273.458939072,-188021.26909699195,-189728.652434176,-191382.629273408,-192970.59616,-194480.47977100796,-195900.77111728,-197220.679452672,-198430.14937507198,-199519.98053356798,-200481.87893152007,-201308.525330656,-201993.626554144,-202531.96678966403,-202919.44179145596,-203153.12728441597,-203231.21055999998,-203153.12728441597,-202919.44179145596,-202531.96678966403,-201993.626554144,-201308.525330656,-200481.87893152007,-199519.98053356798,-198430.14937507198,-197220.679452672,-195900.77111728,-194480.47977100796,-192970.59616,-191382.629273408,-189728.652434176
-161362.07182702402,-161593.93768858403,-161978.395551096,-162512.543909816,-163192.31047738402,-164012.52005528,-164966.92846955202,-166048.273474408,-167248.32565580797,-168557.95630291998,-169967.18831171194,-171465.31496000002,-173040.91687531202,-174682.01474566397,-176376.10325528804,-178110.303795408,-179871.41536783206,-181646.03335999997,-183420.65135216803,-185181.76292459198,-186915.963464712,-188610.05197433603,-190251.149844688,-191826.75175999998,-193324.87840828797,-194734.11041708002,-196043.74106419197,-197243.79324559204,-198325.138250448,-199279.54666472,-200099.756242616,-200779.52281018402,-201313.67116890397,-201698.12903141606,-201929.994892976,-202007.47015999994,-201929.994892976,-201698.12903141606,-201313.67116890397,-200779.52281018402,-200099.756242616,-199279.54666472,-198325.138250448,-197243.79324559204,-196043.74106419197,-194734.11041708002,-193324.87840828797,-191826.75175999998,-190251.149844688,-188610.05197433603
-160462.416932096,-160692.473438336,-161073.931200384,-161603.91135526402,-162278.37339353602,-163092.18250112003,-164039.14323020796,-165112.05000563202,-166302.737631232,-167602.14863168006,-169000.383758848,-170486.81984,-172050.126613248,-173678.418246656,-175359.28700915203,-177079.95478963203,-178827.323603328,-180588.09344000003,-182348.863276672,-184096.23209036794,-185816.899870848,-187497.76863334404,-189126.06026675197,-190689.36703999998,-192175.80312115204,-193574.03824832,-194873.44924876798,-196064.13687436798,-197137.04364979197,-198084.00437888002,-198897.81348646397,-199572.275524736,-200102.255679616,-200483.71344166403,-200713.76994790405,-200790.64064000003,-200713.76994790405,-200483.71344166403,-200102.255679616,-199572.275524736,-198897.81348646397,-198084.00437888002,-197137.04364979197,-196064.13687436798,-194873.44924876798,-193574.03824832,-192175.80312115204,-190689.36703999998,-189126.06026675197,-187497.76863334404
-159568.14333343995,-159796.40130703995,-160174.87691375997,-160700.71379695996,-161369.90303503998,-162177.3499568,-163116.90754912,-164181.42656847998,-165362.80565247996,-166652.05813519997,-168039.36215872,-169514.17760000002,-171065.26277472003,-172680.82477183998,-174348.55286128,-176055.76882848004,-177789.47708592,-179536.4816,-181283.48611407995,-183017.19437152002,-184724.41033872,-186392.13842816,-188007.70042527997,-189558.78559999994,-191033.60104128,-192420.90506480003,-193710.15754751992,-194891.53663152005,-195956.05565088,-196895.61324320003,-197703.06016495996,-198372.24940303998,-198898.08628624005,-199276.56189296002,-199504.81986656,-199581.08959999998,-199504.81986656,-199276.56189296002,-198898.08628624005,-198372.24940303998,-197703.06016495996,-196895.61324320003,-195956.05565088,-194891.53663152005,-193710.15754751992,-192420.90506480003,-191033.60104128,-189558.78559999994,-188007.70042527997,-186392.13842816
-158679.522813696,-158905.99362393594,-159281.505926784,-159803.225729664,-160467.17549913604,-161268.30045311997,-162200.501707008,-163256.685992832,-164428.81537843202,-165707.97355968,-167084.41557964802,-168547.68383999998,-170086.62467404798,-171689.53750425606,-173344.20798835196,-175038.05717683205,-176758.19123212804,-178491.51744,-180224.84364787207,-181944.97770316806,-183638.8268916479,-185293.49737574402,-186896.41020595198,-188435.35103999998,-189898.619300352,-191275.06132032003,-192554.219501568,-193726.348887168,-194782.533172992,-195714.73442688005,-196515.85938086399,-197179.80915033596,-197701.52895321604,-198077.04125606403,-198303.51206630399,-198379.18464000002,-198303.51206630399,-198077.04125606403,-197701.52895321604,-197179.80915033596,-196515.85938086399,-195714.73442688005,-194782.533172992,-193726.348887168,-192554.219501568,-191275.06132032003,-189898.619300352,-188435.35103999998,-186896.41020595198,-185293.49737574402
-157796.827155504,-158021.52271826402,-158394.09147501597,-158911.72164813598,-159570.46688306404,-160365.31202087997,-161290.20598459203,-162338.11110856797,-163501.052467968,-164770.18365132,-166135.836089952,-167587.63416,-169114.51162555203,-170704.859626944,-172346.55956704798,-174027.131099568,-175733.781458472,-177453.52056000003,-179173.25966152802,-180879.91002043197,-182560.48155295197,-184202.18149305604,-185792.52949444798,-187319.40695999993,-188771.20503004806,-190136.85746867998,-191405.988652032,-192568.93001143204,-193616.83513540798,-194541.72909912,-195336.574236936,-195995.31947186403,-196512.94964498398,-196885.518401736,-197110.21396449598,-197185.29335999998,-197110.21396449598,-196885.518401736,-196512.94964498398,-195995.31947186403,-195336.574236936,-194541.72909912,-193616.83513540798,-192568.93001143204,-191405.988652032,-190136.85746867998,-188771.20503004806,-187319.40695999993,-185792.52949444798,-184202.18149305604
-156920.382498032,-157143.315385112,-157512.96144112796,-158026.530946088,-158680.10850351196,-159468.71829704,-160386.35671873603,-161426.04131154405,-162579.859711744,-163839.03490556005,-165193.974171616,-166634.38328000004,-168149.282806416,-169727.15495955205,-171355.976209384,-173023.364114544,-174716.62626477604,-176422.87448,-178129.122695224,-179822.384845456,-181489.77275061596,-183118.59400044795,-184696.46615358404,-186211.36568000002,-187651.77478838398,-189006.71405444,-190265.88924825602,-191419.70764845604,-192459.392241264,-193377.03066296,-194165.640456488,-194819.21801391203,-195332.78751887198,-195702.433574888,-195925.366461968,-195999.85688000004,-195925.366461968,-195702.433574888,-195332.78751887198,-194819.21801391203,-194165.640456488,-193377.03066296,-192459.392241264,-191419.70764845604,-190265.88924825602,-189006.71405444,-187651.77478838398,-186211.36568000002,-184696.46615358404,-183118.59400044795
-156050.3519108641,-156271.535022024,-156638.27976645596,-157147.818320376,-157796.266018824,-158578.68610007997,-159489.12207787202,-160520.646299688,-161665.40850508798,-162914.70057011998,-164259.005065632,-165688.10856000002,-167191.117805232,-168756.60541190402,-170372.642221368,-172026.942980688,-173706.91490095196,-175399.77096,-177092.62701904803,-178772.59893931204,-180426.899698632,-182042.93650809603,-183608.42411476796,-185111.43335999994,-186540.53685436802,-187884.84134988,-189134.133414912,-190278.895620312,-191310.41984212806,-192220.85581992005,-193003.27590117604,-193651.723599624,-194161.26215354397,-194528.00689797598,-194749.19000913601,-194823.09576000003,-194749.19000913601,-194528.00689797598,-194161.26215354397,-193651.723599624,-193003.27590117604,-192220.85581992005,-191310.41984212806,-190278.895620312,-189134.133414912,-187884.84134988,-186540.53685436802,-185111.43335999994,-183608.42411476796,-182042.93650809603
-155187.11588969608,-155406.562889936,-155770.428980784,-156275.9680636639,-156919.325965136,-157695.60467312002,-158598.89445500806,-159622.322034832,-160758.09877043197,-161997.58488967997,-163331.337667648,-164749.22383999996,-166240.43566204802,-167793.63544025595,-169396.98765035195,-171038.303468832,-172705.08895012803,-174384.65744,-176064.22592987202,-177731.01141116806,-179372.32722964798,-180975.67943974392,-182528.879217952,-184020.09104,-185437.97721235204,-186771.72999032,-188011.21610956805,-189146.992845168,-190170.42042499201,-191073.71020688003,-191849.988914864,-192493.34681633598,-192998.88589921597,-193362.75199006402,-193582.198990304,-193655.52464000005,-193582.198990304,-193362.75199006402,-192998.88589921597,-192493.34681633598,-191849.988914864,-191073.71020688003,-190170.42042499201,-189146.992845168,-188011.21610956805,-186771.72999032,-185437.97721235204,-184020.09104,-182528.879217952,-180975.67943974392
-154330.837504112,-154548.562386392,-154909.573025448,-155411.14487280798,-156049.45400079203,-156819.64083463995,-157715.84201857602,-158731.238214904,-159858.10190310396,-161087.86111195994,-162411.147218656,-163817.90647999995,-165297.41596545602,-166838.42695443198,-168429.19680234397,-170057.632337904,-171711.33766221596,-173377.72568000003,-175044.113697784,-176697.81902209602,-178326.25455765604,-179917.024405568,-181458.03539454396,-182937.54488,-184344.30414134404,-185667.59024803998,-186897.34945689602,-188024.213145096,-189039.60934142402,-189935.81052536002,-190705.99735920795,-191344.30648719202,-191845.87833455205,-192206.88897360797,-192424.61385588796,-192497.36408000003,-192424.61385588796,-192206.88897360797,-191845.87833455205,-191344.30648719202,-190705.99735920795,-189935.81052536002,-189039.60934142402,-188024.213145096,-186897.34945689602,-185667.59024803998,-184344.30414134404,-182937.54488,-181458.03539454396,-179917.024405568
-153481.84289328006,-153697.86030648,-154056.03978312,-154553.67814151995,-155186.98144248,-155951.12822160003,-156840.30110544,-157847.73423576003,-158965.76069375998,-160185.87573240005,-161498.78420064,-162894.51120000004,-164362.41789264002,-165891.34377408,-167469.63828936,-169085.30310576002,-170726.03953704,-172379.3592,-174032.67886296002,-175673.41529424003,-177289.08011064,-178867.37462591997,-180396.30050736,-181864.2072,-183259.93419936002,-184572.84266760005,-185792.95770624,-186910.98416423998,-187918.41729455997,-188807.59017840002,-189571.73695751998,-190205.04025848003,-190702.67861688,-191060.85809352,-191276.87550671998,-191349.05519999997,-191276.87550671998,-191060.85809352,-190702.67861688,-190205.04025848003,-189571.73695751998,-188807.59017840002,-187918.41729455997,-186910.98416423998,-185792.95770624,-184572.84266760005,-183259.93419936002,-181864.2072,-180396.30050736,-178867.37462591997
-152640.295126784,-152854.620047744,-153209.99319513605,-153703.732566656,-154332.07394854398,-155090.23365248,-155972.439884032,-156971.979795328,-158081.246537728,-159291.80199872,-160594.42385459205,-161979.21536000003,-163435.621032192,-164952.56780902398,-166518.49641740802,-168121.50253132795,-169749.383824512,-171389.74976000004,-173030.11569548803,-174657.99698867195,-176261.00310259202,-177826.931710976,-179343.878487808,-180800.28416,-182185.075665408,-183487.69752128003,-184698.25298227204,-185807.51972467193,-186807.059635968,-187689.26586752004,-188447.42557145597,-189075.766953344,-189569.50632486396,-189924.87947225603,-190139.20439321597,-190210.81855999996,-190139.20439321597,-189924.87947225603,-189569.50632486396,-189075.766953344,-188447.42557145597,-187689.26586752004,-186807.059635968,-185807.51972467193,-184698.25298227204,-183487.69752128003,-182185.075665408,-180800.28416,-179343.878487808,-177826.931710976
-151806.57470032008,-152019.22287112,-152371.81579128004,-152861.69244087997,-153485.11805512008,-154237.34637040002,-155112.65074736,-156104.37085544,-157204.95935744,-158406.04415560002,-159698.47507615996,-161072.43279999995,-162517.44442416003,-164022.52351551998,-165576.20123384,-167166.66638543995,-168781.81210776,-170409.34480000005,-172036.87749224002,-173652.02321455994,-175242.48836616002,-176796.16608448,-178301.24517583998,-179746.25680000003,-181120.21452384003,-182412.64544440006,-183613.73024256,-184714.31874456,-185706.03885264,-186581.34322959994,-187333.57154488,-187956.99715912004,-188446.87380872,-188799.46672888004,-189012.11489967996,-189083.16879999998,-189012.11489967996,-188799.46672888004,-188446.87380872,-187956.99715912004,-187333.57154488,-186581.34322959994,-185706.03885264,-184714.31874456,-183613.73024256,-182412.64544440006,-181120.21452384003,-179746.25680000003,-178301.24517583998,-176796.16608448
-150980.89904000002,-151191.88663999998,-151541.72616000005,-152027.77736,-152646.33464,-153392.6888,-154261.15791999997,-155245.13367999997,-156337.12767999998,-157528.8332,-158811.17152000003,-160174.39999999997,-161608.12752000004,-163101.45343999995,-164642.99847999995,-166221.04367999997,-167823.57671999998,-169438.4,-171053.22328000003,-172655.75632000001,-174233.80151999998,-175775.34656,-177268.67247999995,-178702.40000000002,-180065.62847999998,-181347.96680000002,-182539.67231999998,-183631.66632,-184615.64207999996,-185484.1112,-186230.46536,-186849.02263999992,-187335.07383999994,-187684.91336,-187895.90096000003,-187966.4,-187895.90096000003,-187684.91336,-187335.07383999994,-186849.02263999992,-186230.46536,-185484.1112,-184615.64207999996,-183631.66632,-182539.67231999998,-181347.96680000002,-180065.62847999998,-178702.40000000002,-177268.67247999995,-175775.34656
-150163.48557193603,-150372.82921777602,-150719.942889744,-151202.206919824,-151815.944580976,-152556.48336592005,-153418.18562652796,-154394.494532912,-155477.98003251202,-156660.40012888002,-157932.74684076797,-159285.35343999998,-160707.90977116796,-162189.60012889595,-163719.133897232,-165284.88342691198,-166874.929994448,-168477.17104,-170079.41208555197,-171669.45865308796,-173235.20818276796,-174764.74195110396,-176246.43230883198,-177668.98864000005,-179021.595239232,-180293.94195111998,-181476.36204748802,-182559.847547088,-183536.156453472,-184397.85871407995,-185138.39749902402,-185752.13516017597,-186234.399190256,-186581.512862224,-186790.85650806403,-186860.80624,-186790.85650806403,-186581.512862224,-186234.399190256,-185752.13516017597,-185138.39749902402,-184397.85871407995,-183536.156453472,-182559.847547088,-181476.36204748802,-180293.94195111998,-179021.595239232,-177668.98864000005,-176246.43230883198,-174764.74195110396
-149354.60607876797,-149562.322933688,-149906.739216072,-150385.25561511202,-150994.22397528795,-151729.00809895998,-152584.014147664,-153552.736244056,-154627.80207385597,-155801.03368844,-157063.49310678398,-158405.58872,-159817.09049198398,-161287.26676524803,-162804.91466221598,-164358.49689105604,-165936.18734762399,-167525.97751999996,-169115.76769237604,-170693.45814894402,-172247.040377784,-173764.688274752,-175234.86454801602,-176646.36632,-177988.46193321602,-179250.92135155995,-180424.15296614403,-181499.21879594398,-182467.94089233602,-183322.94694104002,-184057.731064712,-184666.699424888,-185145.215823928,-185489.632106312,-185697.34896123197,-185766.75512,-185697.34896123197,-185489.632106312,-185145.215823928,-184666.699424888,-184057.731064712,-183322.94694104002,-182467.94089233602,-181499.21879594398,-180424.15296614403,-179250.92135155995,-177988.46193321602,-176646.36632,-175234.86454801602,-173764.688274752
